"sample_name","gene_name","value"
"Calb2_tdTpositive_cell_25","X0610040J01Rik",0
"Calb2_tdTpositive_cell_26","X0610040J01Rik",0
"Calb2_tdTpositive_cell_27","X0610040J01Rik",0
"Calb2_tdTpositive_cell_28","X0610040J01Rik",11
"Calb2_tdTpositive_cell_29","X0610040J01Rik",0
"Calb2_tdTpositive_cell_30","X0610040J01Rik",0
"Calb2_tdTpositive_cell_31","X0610040J01Rik",0
"Calb2_tdTpositive_cell_32","X0610040J01Rik",0
"Calb2_tdTpositive_cell_33","X0610040J01Rik",0
"Calb2_tdTpositive_cell_34","X0610040J01Rik",0
"Calb2_tdTpositive_cell_35","X0610040J01Rik",0
"Calb2_tdTpositive_cell_36","X0610040J01Rik",0
"Calb2_tdTpositive_cell_37","X0610040J01Rik",0
"Calb2_tdTpositive_cell_38","X0610040J01Rik",0
"Calb2_tdTpositive_cell_39","X0610040J01Rik",0
"Calb2_tdTpositive_cell_40","X0610040J01Rik",0
"Calb2_tdTpositive_cell_41","X0610040J01Rik",0
"Calb2_tdTpositive_cell_42","X0610040J01Rik",0
"Calb2_tdTpositive_cell_43","X0610040J01Rik",0
"Calb2_tdTpositive_cell_44","X0610040J01Rik",0
"Calb2_tdTpositive_cell_45","X0610040J01Rik",0
"Calb2_tdTpositive_cell_46","X0610040J01Rik",0
"Calb2_tdTpositive_cell_47","X0610040J01Rik",0
"Calb2_tdTpositive_cell_48","X0610040J01Rik",0
"Calb2_tdTpositive_cell_49","X0610040J01Rik",0
"Calb2_tdTpositive_cell_50","X0610040J01Rik",0
"Calb2_tdTpositive_cell_51","X0610040J01Rik",0
"Calb2_tdTpositive_cell_52","X0610040J01Rik",0
"Calb2_tdTpositive_cell_53","X0610040J01Rik",0
"Calb2_tdTpositive_cell_54","X0610040J01Rik",0
"Calb2_tdTpositive_cell_55","X0610040J01Rik",0
"Calb2_tdTpositive_cell_56","X0610040J01Rik",0
"Calb2_tdTpositive_cell_57","X0610040J01Rik",0
"Calb2_tdTpositive_cell_58","X0610040J01Rik",0
"Calb2_tdTpositive_cell_59","X0610040J01Rik",0
"Calb2_tdTpositive_cell_60","X0610040J01Rik",0
"Calb2_tdTpositive_cell_61","X0610040J01Rik",19
"Calb2_tdTpositive_cell_62","X0610040J01Rik",0
"Calb2_tdTpositive_cell_63","X0610040J01Rik",0
"Calb2_tdTpositive_cell_64","X0610040J01Rik",0
"Chat_tdTpositive_cell_1","X0610040J01Rik",0
"Chat_tdTpositive_cell_2","X0610040J01Rik",0
"Chat_tdTpositive_cell_3","X0610040J01Rik",0
"Chat_tdTpositive_cell_4","X0610040J01Rik",0
"Chat_tdTpositive_cell_5","X0610040J01Rik",0
"Chat_tdTpositive_cell_6","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_1","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_2","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_3","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_4","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_5","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_6","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_7","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_8","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_9","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_10","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_11","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_12","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_13","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_14","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_15","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_16","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_17","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_18","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_19","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_20","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_21","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_22","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_23","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_24","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_25","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_26","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_27","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_28","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_29","X0610040J01Rik",0
"Chrna2_tdTpositive_cell_30","X0610040J01Rik",0
"Calb2_tdTpositive_cell_1","X0610043K17Rik",0
"Calb2_tdTpositive_cell_2","X0610043K17Rik",0
"Calb2_tdTpositive_cell_3","X0610043K17Rik",6
"Calb2_tdTpositive_cell_4","X0610043K17Rik",0
"Calb2_tdTpositive_cell_5","X0610043K17Rik",0
"Calb2_tdTpositive_cell_6","X0610043K17Rik",0
"Calb2_tdTpositive_cell_7","X0610043K17Rik",0
"Calb2_tdTpositive_cell_8","X0610043K17Rik",0
"Calb2_tdTpositive_cell_9","X0610043K17Rik",0
"Calb2_tdTpositive_cell_10","X0610043K17Rik",0
"Calb2_tdTpositive_cell_11","X0610043K17Rik",0
"Calb2_tdTpositive_cell_12","X0610043K17Rik",0
"Calb2_tdTpositive_cell_13","X0610043K17Rik",0
"Calb2_tdTpositive_cell_14","X0610043K17Rik",7
"Calb2_tdTpositive_cell_15","X0610043K17Rik",0
"Calb2_tdTpositive_cell_16","X0610043K17Rik",0
"Calb2_tdTpositive_cell_17","X0610043K17Rik",0
"Calb2_tdTpositive_cell_18","X0610043K17Rik",0
"Calb2_tdTpositive_cell_19","X0610043K17Rik",0
"Calb2_tdTpositive_cell_20","X0610043K17Rik",0
"Calb2_tdTpositive_cell_21","X0610043K17Rik",0
"Calb2_tdTpositive_cell_22","X0610043K17Rik",0
"Calb2_tdTpositive_cell_23","X0610043K17Rik",0
"Calb2_tdTpositive_cell_24","X0610043K17Rik",0
"Calb2_tdTpositive_cell_25","X0610043K17Rik",0
"Calb2_tdTpositive_cell_26","X0610043K17Rik",0
"Calb2_tdTpositive_cell_27","X0610043K17Rik",0
"Calb2_tdTpositive_cell_28","X0610043K17Rik",0
"Calb2_tdTpositive_cell_29","X0610043K17Rik",0
"Calb2_tdTpositive_cell_30","X0610043K17Rik",0
"Calb2_tdTpositive_cell_31","X0610043K17Rik",121
"Calb2_tdTpositive_cell_32","X0610043K17Rik",8
"Calb2_tdTpositive_cell_33","X0610043K17Rik",0
"Calb2_tdTpositive_cell_34","X0610043K17Rik",0
"Calb2_tdTpositive_cell_35","X0610043K17Rik",0
"Calb2_tdTpositive_cell_36","X0610043K17Rik",0
"Calb2_tdTpositive_cell_37","X0610043K17Rik",0
"Calb2_tdTpositive_cell_38","X0610043K17Rik",0
"Calb2_tdTpositive_cell_39","X0610043K17Rik",0
"Calb2_tdTpositive_cell_40","X0610043K17Rik",0
"Calb2_tdTpositive_cell_41","X0610043K17Rik",0
"Calb2_tdTpositive_cell_42","X0610043K17Rik",0
"Calb2_tdTpositive_cell_43","X0610043K17Rik",0
"Calb2_tdTpositive_cell_44","X0610043K17Rik",0
"Calb2_tdTpositive_cell_45","X0610043K17Rik",0
"Calb2_tdTpositive_cell_46","X0610043K17Rik",160
"Calb2_tdTpositive_cell_47","X0610043K17Rik",0
"Calb2_tdTpositive_cell_48","X0610043K17Rik",0
"Calb2_tdTpositive_cell_49","X0610043K17Rik",0
"Calb2_tdTpositive_cell_50","X0610043K17Rik",0
"Calb2_tdTpositive_cell_51","X0610043K17Rik",0
"Calb2_tdTpositive_cell_52","X0610043K17Rik",0
"Calb2_tdTpositive_cell_53","X0610043K17Rik",0
"Calb2_tdTpositive_cell_54","X0610043K17Rik",0
"Calb2_tdTpositive_cell_55","X0610043K17Rik",0
"Calb2_tdTpositive_cell_56","X0610043K17Rik",0
"Calb2_tdTpositive_cell_57","X0610043K17Rik",0
"Calb2_tdTpositive_cell_58","X0610043K17Rik",0
"Calb2_tdTpositive_cell_59","X0610043K17Rik",0
"Calb2_tdTpositive_cell_60","X0610043K17Rik",0
"Calb2_tdTpositive_cell_61","X0610043K17Rik",0
"Calb2_tdTpositive_cell_62","X0610043K17Rik",0
"Calb2_tdTpositive_cell_63","X0610043K17Rik",0
"Calb2_tdTpositive_cell_64","X0610043K17Rik",0
"Chat_tdTpositive_cell_1","X0610043K17Rik",0
"Chat_tdTpositive_cell_2","X0610043K17Rik",0
"Chat_tdTpositive_cell_3","X0610043K17Rik",0
"Chat_tdTpositive_cell_4","X0610043K17Rik",0
"Chat_tdTpositive_cell_5","X0610043K17Rik",0
"Chat_tdTpositive_cell_6","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_1","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_2","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_3","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_4","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_5","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_6","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_7","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_8","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_9","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_10","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_11","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_12","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_13","X0610043K17Rik",2
"Chrna2_tdTpositive_cell_14","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_15","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_16","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_17","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_18","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_19","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_20","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_21","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_22","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_23","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_24","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_25","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_26","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_27","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_28","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_29","X0610043K17Rik",0
"Chrna2_tdTpositive_cell_30","X0610043K17Rik",0
"Calb2_tdTpositive_cell_1","X0910001L09Rik",0
"Calb2_tdTpositive_cell_2","X0910001L09Rik",0
"Calb2_tdTpositive_cell_3","X0910001L09Rik",67
"Calb2_tdTpositive_cell_4","X0910001L09Rik",867.84
"Calb2_tdTpositive_cell_5","X0910001L09Rik",58.44
"Calb2_tdTpositive_cell_6","X0910001L09Rik",731.96
"Calb2_tdTpositive_cell_7","X0910001L09Rik",99
"Calb2_tdTpositive_cell_8","X0910001L09Rik",275
"Calb2_tdTpositive_cell_9","X0910001L09Rik",264
"Calb2_tdTpositive_cell_10","X0910001L09Rik",453.9
"Calb2_tdTpositive_cell_11","X0910001L09Rik",80
"Calb2_tdTpositive_cell_12","X0910001L09Rik",183
"Calb2_tdTpositive_cell_13","X0910001L09Rik",411
"Calb2_tdTpositive_cell_14","X0910001L09Rik",138.25
"Calb2_tdTpositive_cell_15","X0910001L09Rik",469
"Calb2_tdTpositive_cell_16","X0910001L09Rik",581.18
"Calb2_tdTpositive_cell_17","X0910001L09Rik",121
"Calb2_tdTpositive_cell_18","X0910001L09Rik",0
"Calb2_tdTpositive_cell_19","X0910001L09Rik",182.63
"Calb2_tdTpositive_cell_20","X0910001L09Rik",291
"Calb2_tdTpositive_cell_21","X0910001L09Rik",82
"Calb2_tdTpositive_cell_22","X0910001L09Rik",125
"Calb2_tdTpositive_cell_23","X0910001L09Rik",138.98
"Calb2_tdTpositive_cell_24","X0910001L09Rik",0
"Calb2_tdTpositive_cell_25","X0910001L09Rik",0
"Calb2_tdTpositive_cell_26","X0910001L09Rik",130
"Calb2_tdTpositive_cell_27","X0910001L09Rik",0
"Calb2_tdTpositive_cell_28","X0910001L09Rik",159
"Calb2_tdTpositive_cell_29","X0910001L09Rik",1
"Calb2_tdTpositive_cell_30","X0910001L09Rik",44.48
"Calb2_tdTpositive_cell_31","X0910001L09Rik",255
"Calb2_tdTpositive_cell_32","X0910001L09Rik",178
"Calb2_tdTpositive_cell_33","X0910001L09Rik",52
"Calb2_tdTpositive_cell_34","X0910001L09Rik",167
"Calb2_tdTpositive_cell_35","X0910001L09Rik",257.11
"Calb2_tdTpositive_cell_36","X0910001L09Rik",0
"Calb2_tdTpositive_cell_37","X0910001L09Rik",164.07
"Calb2_tdTpositive_cell_38","X0910001L09Rik",233
"Calb2_tdTpositive_cell_39","X0910001L09Rik",283.95
"Calb2_tdTpositive_cell_40","X0910001L09Rik",629.46
"Calb2_tdTpositive_cell_41","X0910001L09Rik",283.97
"Calb2_tdTpositive_cell_42","X0910001L09Rik",268.05
"Calb2_tdTpositive_cell_43","X0910001L09Rik",0
"Calb2_tdTpositive_cell_44","X0910001L09Rik",0
"Calb2_tdTpositive_cell_45","X0910001L09Rik",1
"Calb2_tdTpositive_cell_46","X0910001L09Rik",0
"Calb2_tdTpositive_cell_47","X0910001L09Rik",0
"Calb2_tdTpositive_cell_48","X0910001L09Rik",0
"Calb2_tdTpositive_cell_49","X0910001L09Rik",19.38
"Calb2_tdTpositive_cell_50","X0910001L09Rik",1
"Calb2_tdTpositive_cell_51","X0910001L09Rik",132
"Calb2_tdTpositive_cell_52","X0910001L09Rik",198.94
"Calb2_tdTpositive_cell_53","X0910001L09Rik",0
"Calb2_tdTpositive_cell_54","X0910001L09Rik",377.64
"Calb2_tdTpositive_cell_55","X0910001L09Rik",310
"Calb2_tdTpositive_cell_56","X0910001L09Rik",0
"Calb2_tdTpositive_cell_57","X0910001L09Rik",153
"Calb2_tdTpositive_cell_58","X0910001L09Rik",0
"Calb2_tdTpositive_cell_59","X0910001L09Rik",100
"Calb2_tdTpositive_cell_60","X0910001L09Rik",0
"Calb2_tdTpositive_cell_61","X0910001L09Rik",0
"Calb2_tdTpositive_cell_62","X0910001L09Rik",185
"Calb2_tdTpositive_cell_63","X0910001L09Rik",278.02
"Calb2_tdTpositive_cell_64","X0910001L09Rik",0
"Chat_tdTpositive_cell_1","X0910001L09Rik",154
"Chat_tdTpositive_cell_2","X0910001L09Rik",0
"Chat_tdTpositive_cell_3","X0910001L09Rik",53
"Chat_tdTpositive_cell_4","X0910001L09Rik",240.04
"Chat_tdTpositive_cell_5","X0910001L09Rik",325
"Chat_tdTpositive_cell_6","X0910001L09Rik",150.81
"Chrna2_tdTpositive_cell_1","X0910001L09Rik",105
"Chrna2_tdTpositive_cell_2","X0910001L09Rik",0
"Chrna2_tdTpositive_cell_3","X0910001L09Rik",138
"Chrna2_tdTpositive_cell_4","X0910001L09Rik",59
"Chrna2_tdTpositive_cell_5","X0910001L09Rik",62
"Chrna2_tdTpositive_cell_6","X0910001L09Rik",182
"Chrna2_tdTpositive_cell_7","X0910001L09Rik",94
"Chrna2_tdTpositive_cell_8","X0910001L09Rik",171
"Chrna2_tdTpositive_cell_9","X0910001L09Rik",252.74
"Chrna2_tdTpositive_cell_10","X0910001L09Rik",285
"Chrna2_tdTpositive_cell_11","X0910001L09Rik",77
"Chrna2_tdTpositive_cell_12","X0910001L09Rik",321
"Chrna2_tdTpositive_cell_13","X0910001L09Rik",258
"Chrna2_tdTpositive_cell_14","X0910001L09Rik",1208.48
"Chrna2_tdTpositive_cell_15","X0910001L09Rik",226.05
"Chrna2_tdTpositive_cell_16","X0910001L09Rik",364.04
"Chrna2_tdTpositive_cell_17","X0910001L09Rik",193.88
"Chrna2_tdTpositive_cell_18","X0910001L09Rik",123
"Chrna2_tdTpositive_cell_19","X0910001L09Rik",12
"Chrna2_tdTpositive_cell_20","X0910001L09Rik",237
"Chrna2_tdTpositive_cell_21","X0910001L09Rik",472.97
"Chrna2_tdTpositive_cell_22","X0910001L09Rik",516.04
"Chrna2_tdTpositive_cell_23","X0910001L09Rik",137
"Chrna2_tdTpositive_cell_24","X0910001L09Rik",1022
"Chrna2_tdTpositive_cell_25","X0910001L09Rik",50
"Chrna2_tdTpositive_cell_26","X0910001L09Rik",0
"Chrna2_tdTpositive_cell_27","X0910001L09Rik",39
"Chrna2_tdTpositive_cell_28","X0910001L09Rik",157
"Chrna2_tdTpositive_cell_29","X0910001L09Rik",166
"Chrna2_tdTpositive_cell_30","X0910001L09Rik",26
"Calb2_tdTpositive_cell_1","X100043387",281.45
"Calb2_tdTpositive_cell_2","X100043387",0
"Calb2_tdTpositive_cell_3","X100043387",133.35
"Calb2_tdTpositive_cell_4","X100043387",671.41
"Calb2_tdTpositive_cell_5","X100043387",0
"Calb2_tdTpositive_cell_6","X100043387",316.9
"Calb2_tdTpositive_cell_7","X100043387",217.24
"Calb2_tdTpositive_cell_8","X100043387",607.92
"Calb2_tdTpositive_cell_9","X100043387",96.65
"Calb2_tdTpositive_cell_10","X100043387",659.4
"Calb2_tdTpositive_cell_11","X100043387",8.06
"Calb2_tdTpositive_cell_12","X100043387",98.67
"Calb2_tdTpositive_cell_13","X100043387",291.93
"Calb2_tdTpositive_cell_14","X100043387",112.74
"Calb2_tdTpositive_cell_15","X100043387",117.37
"Calb2_tdTpositive_cell_16","X100043387",0
"Calb2_tdTpositive_cell_17","X100043387",124.63
"Calb2_tdTpositive_cell_18","X100043387",195.43
"Calb2_tdTpositive_cell_19","X100043387",287.18
"Calb2_tdTpositive_cell_20","X100043387",63.34
"Calb2_tdTpositive_cell_21","X100043387",106.28
"Calb2_tdTpositive_cell_22","X100043387",127.52
"Calb2_tdTpositive_cell_23","X100043387",91.44
"Calb2_tdTpositive_cell_24","X100043387",142.23
"Calb2_tdTpositive_cell_25","X100043387",157.21
"Calb2_tdTpositive_cell_26","X100043387",500.7
"Calb2_tdTpositive_cell_27","X100043387",0
"Calb2_tdTpositive_cell_28","X100043387",72.63
"Calb2_tdTpositive_cell_29","X100043387",55.48
"Calb2_tdTpositive_cell_30","X100043387",76.43
"Calb2_tdTpositive_cell_31","X100043387",101.77
"Calb2_tdTpositive_cell_32","X100043387",321.26
"Calb2_tdTpositive_cell_33","X100043387",22.59
"Calb2_tdTpositive_cell_34","X100043387",199.35
"Calb2_tdTpositive_cell_35","X100043387",135.26
"Calb2_tdTpositive_cell_36","X100043387",300.06
"Calb2_tdTpositive_cell_37","X100043387",165.49
"Calb2_tdTpositive_cell_38","X100043387",202.77
"Calb2_tdTpositive_cell_39","X100043387",216.19
"Calb2_tdTpositive_cell_40","X100043387",80.9
"Calb2_tdTpositive_cell_41","X100043387",109.43
"Calb2_tdTpositive_cell_42","X100043387",44.93
"Calb2_tdTpositive_cell_43","X100043387",147.81
"Calb2_tdTpositive_cell_44","X100043387",0
"Calb2_tdTpositive_cell_45","X100043387",96.65
"Calb2_tdTpositive_cell_46","X100043387",0
"Calb2_tdTpositive_cell_47","X100043387",0
"Calb2_tdTpositive_cell_48","X100043387",343.27
"Calb2_tdTpositive_cell_49","X100043387",81.28
"Calb2_tdTpositive_cell_50","X100043387",0
"Calb2_tdTpositive_cell_51","X100043387",34.03
"Calb2_tdTpositive_cell_52","X100043387",364.64
"Calb2_tdTpositive_cell_53","X100043387",242.11
"Calb2_tdTpositive_cell_54","X100043387",2.4
"Calb2_tdTpositive_cell_55","X100043387",102.08
"Calb2_tdTpositive_cell_56","X100043387",22.7
"Calb2_tdTpositive_cell_57","X100043387",250.47
"Calb2_tdTpositive_cell_58","X100043387",0
"Calb2_tdTpositive_cell_59","X100043387",76.4
"Calb2_tdTpositive_cell_60","X100043387",55.4
"Calb2_tdTpositive_cell_61","X100043387",0
"Calb2_tdTpositive_cell_62","X100043387",106.09
"Calb2_tdTpositive_cell_63","X100043387",39.39
"Calb2_tdTpositive_cell_64","X100043387",59.33
"Chat_tdTpositive_cell_1","X100043387",33.17
"Chat_tdTpositive_cell_2","X100043387",96.62
"Chat_tdTpositive_cell_3","X100043387",5.05
"Chat_tdTpositive_cell_4","X100043387",0
"Chat_tdTpositive_cell_5","X100043387",40.4
"Chat_tdTpositive_cell_6","X100043387",0
"Chrna2_tdTpositive_cell_1","X100043387",63.35
"Chrna2_tdTpositive_cell_2","X100043387",18.17
"Chrna2_tdTpositive_cell_3","X100043387",156.35
"Chrna2_tdTpositive_cell_4","X100043387",30.49
"Chrna2_tdTpositive_cell_5","X100043387",79.91
"Chrna2_tdTpositive_cell_6","X100043387",3.09
"Chrna2_tdTpositive_cell_7","X100043387",68.86
"Chrna2_tdTpositive_cell_8","X100043387",0
"Chrna2_tdTpositive_cell_9","X100043387",805.56
"Chrna2_tdTpositive_cell_10","X100043387",24.89
"Chrna2_tdTpositive_cell_11","X100043387",184.86
"Chrna2_tdTpositive_cell_12","X100043387",87.17
"Chrna2_tdTpositive_cell_13","X100043387",173.38
"Chrna2_tdTpositive_cell_14","X100043387",482.78
"Chrna2_tdTpositive_cell_15","X100043387",269.5
"Chrna2_tdTpositive_cell_16","X100043387",259.03
"Chrna2_tdTpositive_cell_17","X100043387",43.69
"Chrna2_tdTpositive_cell_18","X100043387",11.16
"Chrna2_tdTpositive_cell_19","X100043387",534.26
"Chrna2_tdTpositive_cell_20","X100043387",122.16
"Chrna2_tdTpositive_cell_21","X100043387",109.47
"Chrna2_tdTpositive_cell_22","X100043387",207.09
"Chrna2_tdTpositive_cell_23","X100043387",167.64
"Chrna2_tdTpositive_cell_24","X100043387",89.05
"Chrna2_tdTpositive_cell_25","X100043387",0
"Chrna2_tdTpositive_cell_26","X100043387",173.99
"Chrna2_tdTpositive_cell_27","X100043387",18.84
"Chrna2_tdTpositive_cell_28","X100043387",182.29
"Chrna2_tdTpositive_cell_29","X100043387",126.76
"Chrna2_tdTpositive_cell_30","X100043387",121.54
"Calb2_tdTpositive_cell_1","X1100001G20Rik",0
"Calb2_tdTpositive_cell_2","X1100001G20Rik",0
"Calb2_tdTpositive_cell_3","X1100001G20Rik",0
"Calb2_tdTpositive_cell_4","X1100001G20Rik",0
"Calb2_tdTpositive_cell_5","X1100001G20Rik",0
"Calb2_tdTpositive_cell_6","X1100001G20Rik",0
"Calb2_tdTpositive_cell_7","X1100001G20Rik",0
"Calb2_tdTpositive_cell_8","X1100001G20Rik",0
"Calb2_tdTpositive_cell_9","X1100001G20Rik",0
"Calb2_tdTpositive_cell_10","X1100001G20Rik",0
"Calb2_tdTpositive_cell_11","X1100001G20Rik",0
"Calb2_tdTpositive_cell_12","X1100001G20Rik",0
"Calb2_tdTpositive_cell_13","X1100001G20Rik",0
"Calb2_tdTpositive_cell_14","X1100001G20Rik",0
"Calb2_tdTpositive_cell_15","X1100001G20Rik",0
"Calb2_tdTpositive_cell_16","X1100001G20Rik",0
"Calb2_tdTpositive_cell_17","X1100001G20Rik",0
"Calb2_tdTpositive_cell_18","X1100001G20Rik",0
"Calb2_tdTpositive_cell_19","X1100001G20Rik",0
"Calb2_tdTpositive_cell_20","X1100001G20Rik",0
"Calb2_tdTpositive_cell_21","X1100001G20Rik",0
"Calb2_tdTpositive_cell_22","X1100001G20Rik",0
"Calb2_tdTpositive_cell_23","X1100001G20Rik",0
"Calb2_tdTpositive_cell_24","X1100001G20Rik",0
"Calb2_tdTpositive_cell_25","X1100001G20Rik",0
"Calb2_tdTpositive_cell_26","X1100001G20Rik",0
"Calb2_tdTpositive_cell_27","X1100001G20Rik",0
"Calb2_tdTpositive_cell_28","X1100001G20Rik",0
"Calb2_tdTpositive_cell_29","X1100001G20Rik",0
"Calb2_tdTpositive_cell_30","X1100001G20Rik",0
"Calb2_tdTpositive_cell_31","X1100001G20Rik",0
"Calb2_tdTpositive_cell_32","X1100001G20Rik",0
"Calb2_tdTpositive_cell_33","X1100001G20Rik",0
"Calb2_tdTpositive_cell_34","X1100001G20Rik",0
"Calb2_tdTpositive_cell_35","X1100001G20Rik",0
"Calb2_tdTpositive_cell_36","X1100001G20Rik",0
"Calb2_tdTpositive_cell_37","X1100001G20Rik",0
"Calb2_tdTpositive_cell_38","X1100001G20Rik",0
"Calb2_tdTpositive_cell_39","X1100001G20Rik",0
"Calb2_tdTpositive_cell_40","X1100001G20Rik",0
"Calb2_tdTpositive_cell_41","X1100001G20Rik",0
"Calb2_tdTpositive_cell_42","X1100001G20Rik",0
"Calb2_tdTpositive_cell_43","X1100001G20Rik",0
"Calb2_tdTpositive_cell_44","X1100001G20Rik",0
"Calb2_tdTpositive_cell_45","X1100001G20Rik",0
"Calb2_tdTpositive_cell_46","X1100001G20Rik",0
"Calb2_tdTpositive_cell_47","X1100001G20Rik",0
"Calb2_tdTpositive_cell_48","X1100001G20Rik",0
"Calb2_tdTpositive_cell_49","X1100001G20Rik",0
"Calb2_tdTpositive_cell_50","X1100001G20Rik",0
"Calb2_tdTpositive_cell_51","X1100001G20Rik",0
"Calb2_tdTpositive_cell_52","X1100001G20Rik",0
"Calb2_tdTpositive_cell_53","X1100001G20Rik",0
"Calb2_tdTpositive_cell_54","X1100001G20Rik",0
"Calb2_tdTpositive_cell_55","X1100001G20Rik",0
"Calb2_tdTpositive_cell_56","X1100001G20Rik",0
"Calb2_tdTpositive_cell_57","X1100001G20Rik",0
"Calb2_tdTpositive_cell_58","X1100001G20Rik",0
"Calb2_tdTpositive_cell_59","X1100001G20Rik",0
"Calb2_tdTpositive_cell_60","X1100001G20Rik",0
"Calb2_tdTpositive_cell_61","X1100001G20Rik",0
"Calb2_tdTpositive_cell_62","X1100001G20Rik",0
"Calb2_tdTpositive_cell_63","X1100001G20Rik",0
"Calb2_tdTpositive_cell_64","X1100001G20Rik",0
"Chat_tdTpositive_cell_1","X1100001G20Rik",0
"Chat_tdTpositive_cell_2","X1100001G20Rik",0
"Chat_tdTpositive_cell_3","X1100001G20Rik",0
"Chat_tdTpositive_cell_4","X1100001G20Rik",0
"Chat_tdTpositive_cell_5","X1100001G20Rik",0
"Chat_tdTpositive_cell_6","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_1","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_2","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_3","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_4","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_5","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_6","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_7","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_8","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_9","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_10","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_11","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_12","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_13","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_14","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_15","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_16","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_17","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_18","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_19","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_20","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_21","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_22","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_23","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_24","X1100001G20Rik",0
"Chrna2_tdTpositive_cell_25","X1100001G20Rik",0
